episode,score,length,terminated,truncated,reason,timestamp,epsilon
360,53.1806,1000,False,True,sleep,2026-05-17T21:35:43,0.1
361,-119.21,1000,False,True,sleep,2026-05-17T21:35:48,0.1
362,142.4197,991,True,False,landing,2026-05-17T21:35:54,0.1
363,134.1114,956,True,False,landing,2026-05-17T21:35:59,0.1
364,144.1831,851,True,False,landing,2026-05-17T21:36:03,0.1
365,160.2678,823,True,False,landing,2026-05-17T21:36:07,0.1
366,-49.4275,1000,False,True,sleep,2026-05-17T21:36:13,0.1
367,170.2872,834,True,False,landing,2026-05-17T21:36:17,0.1
368,18.8285,1000,False,True,sleep,2026-05-17T21:36:23,0.1
369,194.7838,819,True,False,landing,2026-05-17T21:36:27,0.1
370,162.8031,980,True,False,landing,2026-05-17T21:36:32,0.1
371,138.1587,775,True,False,landing,2026-05-17T21:36:36,0.1
372,-1.305,1000,False,True,sleep,2026-05-17T21:36:41,0.1
373,134.7039,974,True,False,landing,2026-05-17T21:36:47,0.1
374,127.9838,942,True,False,landing,2026-05-17T21:36:51,0.1
375,-39.5151,1000,False,True,sleep,2026-05-17T21:36:57,0.1
376,-48.7985,1000,False,True,sleep,2026-05-17T21:37:02,0.1
377,213.5402,522,True,False,landing,2026-05-17T21:37:04,0.1
378,-10.9167,206,True,False,crash,2026-05-17T21:37:04,0.1
379,199.0375,829,True,False,landing,2026-05-17T21:37:08,0.1
380,-68.808,397,True,False,landing,2026-05-17T21:37:09,0.1
381,-115.8636,252,True,False,crash,2026-05-17T21:37:10,0.1
382,-70.0463,1000,False,True,sleep,2026-05-17T21:37:15,0.1
383,-50.3508,1000,False,True,sleep,2026-05-17T21:37:21,0.1
384,-25.4109,1000,False,True,sleep,2026-05-17T21:37:27,0.1
385,118.8209,970,True,False,landing,2026-05-17T21:37:32,0.1
386,15.1359,1000,False,True,sleep,2026-05-17T21:37:37,0.1
387,141.2917,974,True,False,landing,2026-05-17T21:37:41,0.1
388,75.9614,1000,False,True,sleep,2026-05-17T21:37:46,0.1
389,-9.9207,1000,False,True,sleep,2026-05-17T21:37:52,0.1
390,79.7854,822,True,False,crash,2026-05-17T21:37:56,0.1
391,-29.9689,1000,False,True,sleep,2026-05-17T21:38:02,0.1
392,-28.2626,1000,False,True,sleep,2026-05-17T21:38:07,0.1
393,9.5813,1000,False,True,sleep,2026-05-17T21:38:12,0.1
394,212.9638,689,True,False,landing,2026-05-17T21:38:15,0.1
395,-38.0775,1000,False,True,sleep,2026-05-17T21:38:20,0.1
396,111.263,871,True,False,landing,2026-05-17T21:38:25,0.1
397,-13.0474,1000,False,True,sleep,2026-05-17T21:38:31,0.1
398,159.6369,558,True,False,landing,2026-05-17T21:38:33,0.1
